user_id,Deductive Reasoning,Mathematical Reasoning,Memorization,Perceptual Speed,Problem Sensitivity,Selective Attention,Speed of Closure,Time Sharing,Written Comprehension
3139847,-1.1861098854542858,,1.7112854553547265,,,0.3153005452661959,0.2973963329053814,-0.4080395177987401,
3251686,,-0.12658178760308095,0.5533567234996577,-0.18594002243136534,-0.10236601369487101,-0.35413002327170007,,0.6346845267328636,1.144948770350685
3271841,1.2302793644503953,,-0.48896520418783007,,,0.17091700155255765,1.0376871588394945,-0.6278458955743852,
3352705,,-1.6148903470449794,0.2858103061688442,-0.2862720033798345,-0.8362944782704546,-0.35413002327170007,,1.5683890152521107,1.144948770350685
3364621,-0.8143576931612578,,-1.0390278690734691,,,0.3153005452661959,0.5441599415500857,-2.1664905400039007,
3446307,,-0.3391972960947807,-0.008699110309407565,-0.6875999271737111,-0.48745924902022775,-0.121347488787007,,-0.29901996178638357,0.8797002773257656
3497392,-0.07085330857520218,,-0.21393387174501047,,,-0.5510007170156335,0.7909235501947901,0.47118599330384026,
3576926,0.8585271721573674,,1.1612227904690875,,,0.026533457838919427,1.2844507674841987,-0.4080395177987401,
3706442,,0.2986492293803186,1.0004831642591387,-0.08560804148289619,-0.3914155543327277,-0.5093183795948287,,0.6346845267328636,1.4101972633756048
3827973,,-2.252736872520079,0.538276873652419,0.01472393946557296,-1.306997226183813,-0.6645067359179575,,-0.29901996178638357,-0.18129369477391288
3993733,,0.2986492293803186,1.0893339098771033,0.9177117680017954,-0.1571962425306064,1.7409127870905377,,0.6346845267328636,-1.2422876668735914
3994883,,0.936495754855418,0.4233474806028349,-0.3866039843283037,-0.704681619939342,0.18902922385925042,,1.5683890152521107,1.4101972633756048
4013164,1.0444032683038813,,0.8861914580262679,,,0.17091700155255765,0.7909235501947901,0.47118599330384026,
4106812,-1.3719859816007995,,-0.21393387174501047,,,0.17091700155255765,0.5441599415500857,-1.0674586511256754,
4116144,,-0.3391972960947807,0.31753835294489297,-0.18594002243136534,-0.00451742298593328,-0.04375331062544264,,0.6346845267328636,0.6144517843008459
